"Daniels County, Montana","1,751"
"Dawson County, Montana","8,966"
"Deer Lodge County, Montana","9,298"
"Fallon County, Montana","2,890"
"Fergus County, Montana","11,586"
"Flathead County, Montana","90,928"
"Gallatin County, Montana","89,513"
"Garfield County, Montana","1,206"
"Glacier County, Montana","13,399"
"Golden Valley County, Montana",884
"Granite County, Montana","3,079"
"Hill County, Montana","16,096"
"Jefferson County, Montana","11,406"
"Judith Basin County, Montana","2,072"
"Lake County, Montana","28,746"
"Lewis and Clark County, Montana","63,395"
"Liberty County, Montana","2,339"
"Lincoln County, Montana","19,687"
"McCone County, Montana","1,734"
"Madison County, Montana","7,691"
"Meagher County, Montana","1,891"
"Mineral County, Montana","4,223"
"Missoula County, Montana","109,299"
"Musselshell County, Montana","4,538"
"Park County, Montana","15,636"
"Petroleum County, Montana",494
"Phillips County, Montana","4,253"
"Pondera County, Montana","6,153"
"Powder River County, Montana","1,743"
"Powell County, Montana","7,027"
"Prairie County, Montana","1,179"
"Ravalli County, Montana","40,212"
"Richland County, Montana","9,746"
"Roosevelt County, Montana","10,425"
"Rosebud County, Montana","9,233"
"Sanders County, Montana","11,413"
"Sheridan County, Montana","3,384"
"Silver Bow County, Montana","34,200"
"Stillwater County, Montana","9,117"
"Sweet Grass County, Montana","3,651"
"Teton County, Montana","6,073"
"Toole County, Montana","5,324"
"Treasure County, Montana",718
"Valley County, Montana","7,369"
"Wheatland County, Montana","2,168"
"Wibaux County, Montana","1,017"
"Yellowstone County, Montana","147,972"
"Adams County, Nebraska","31,364"
"Antelope County, Nebraska","6,685"
"Arthur County, Nebraska",460
"Banner County, Nebraska",690
"Blaine County, Nebraska",478
"Boone County, Nebraska","5,505"
"Box Butte County, Nebraska","11,308"
"Boyd County, Nebraska","2,099"
"Brown County, Nebraska","3,145"
"Buffalo County, Nebraska","46,102"
"Burt County, Nebraska","6,858"
"Butler County, Nebraska","8,395"
"Cass County, Nebraska","25,241"
"Cedar County, Nebraska","8,852"
"Chase County, Nebraska","3,966"
"Cherry County, Nebraska","5,713"
"Cheyenne County, Nebraska","9,998"
"Clay County, Nebraska","6,542"
"Colfax County, Nebraska","10,515"
"Cuming County, Nebraska","9,139"
"Custer County, Nebraska","10,939"
"Dakota County, Nebraska","21,006"
"Dawes County, Nebraska","9,182"
"Dawson County, Nebraska","24,326"
"Deuel County, Nebraska","1,941"
"Dixon County, Nebraska","6,000"
"Dodge County, Nebraska","36,691"
"Douglas County, Nebraska","517,110"
"Dundy County, Nebraska","2,008"
"Fillmore County, Nebraska","5,890"
"Franklin County, Nebraska","3,225"
"Frontier County, Nebraska","2,756"
"Furnas County, Nebraska","4,959"
"Gage County, Nebraska","22,311"
"Garden County, Nebraska","2,057"
"Garfield County, Nebraska","2,049"
"Gosper County, Nebraska","2,044"
"Grant County, Nebraska",614
"Greeley County, Nebraska","2,538"
"Hall County, Nebraska","58,607"
"Hamilton County, Nebraska","9,124"
"Harlan County, Nebraska","3,423"
"Hayes County, Nebraska",967
"Hitchcock County, Nebraska","2,908"
"Holt County, Nebraska","10,435"
"Hooker County, Nebraska",736
"Howard County, Nebraska","6,274"
"Jefferson County, Nebraska","7,547"
"Johnson County, Nebraska","5,217"
"Kearney County, Nebraska","6,489"
"Keith County, Nebraska","8,368"
"Keya Paha County, Nebraska",824
"Kimball County, Nebraska","3,821"
"Knox County, Nebraska","8,701"
"Lancaster County, Nebraska","285,407"
"Lincoln County, Nebraska","36,288"
"Logan County, Nebraska",763
"Loup County, Nebraska",632
"McPherson County, Nebraska",539
"Madison County, Nebraska","34,876"
"Merrick County, Nebraska","7,845"
"Morrill County, Nebraska","5,042"
"Nance County, Nebraska","3,735"
"Nemaha County, Nebraska","7,248"
"Nuckolls County, Nebraska","4,500"
"Otoe County, Nebraska","15,740"
"Pawnee County, Nebraska","2,773"
"Perkins County, Nebraska","2,970"
"Phelps County, Nebraska","9,188"
"Pierce County, Nebraska","7,266"
"Platte County, Nebraska","32,237"
"Polk County, Nebraska","5,406"
"Red Willow County, Nebraska","11,055"
"Richardson County, Nebraska","8,363"
"Rock County, Nebraska","1,526"
"Saline County, Nebraska","14,200"
"Sarpy County, Nebraska","158,840"
"Saunders County, Nebraska","20,780"
"Scotts Bluff County, Nebraska","36,970"
"Seward County, Nebraska","16,750"
"Sheridan County, Nebraska","5,469"
"Sherman County, Nebraska","3,152"
"Sioux County, Nebraska","1,311"
"Stanton County, Nebraska","6,129"
"Thayer County, Nebraska","5,228"
"Thomas County, Nebraska",647
"Thurston County, Nebraska","6,940"
"Valley County, Nebraska","4,260"
"Washington County, Nebraska","20,234"
"Wayne County, Nebraska","9,595"
"Webster County, Nebraska","3,812"
"Wheeler County, Nebraska",818
"York County, Nebraska","13,665"
"Churchill County, Nevada","24,877"
"Clark County, Nevada","1,951,269"
"Douglas County, Nevada","46,997"
"Elko County, Nevada","48,818"
"Esmeralda County, Nevada",783
"Eureka County, Nevada","1,987"
"Humboldt County, Nevada","16,528"
"Lander County, Nevada","5,775"
"Lincoln County, Nevada","5,345"
"Lyon County, Nevada","51,980"
"Mineral County, Nevada","4,772"
"Nye County, Nevada","43,946"
"Pershing County, Nevada","6,753"
"Storey County, Nevada","4,010"
"Washoe County, Nevada","421,407"
"White Pine County, Nevada","10,030"
"Carson City, Nevada","55,274"
"Belknap County, New Hampshire","60,088"
"Carroll County, New Hampshire","47,818"
"Cheshire County, New Hampshire","77,117"
"Coos County, New Hampshire","33,055"
"Grafton County, New Hampshire","89,118"
"Hillsborough County, New Hampshire","400,721"
"Merrimack County, New Hampshire","146,445"
"Rockingham County, New Hampshire","295,223"
"Strafford County, New Hampshire","123,143"
"Sullivan County, New Hampshire","43,742"
"Atlantic County, New Jersey","274,549"
"Bergen County, New Jersey","905,116"
"Burlington County, New Jersey","448,734"
"Camden County, New Jersey","513,657"
"Cape May County, New Jersey","97,265"
"Cumberland County, New Jersey","156,898"
"Essex County, New Jersey","783,969"
"Gloucester County, New Jersey","288,288"
"Hudson County, New Jersey","634,266"
"Hunterdon County, New Jersey","128,349"
"Mercer County, New Jersey","366,513"
"Middlesex County, New Jersey","809,858"
"Monmouth County, New Jersey","630,380"
"Morris County, New Jersey","492,276"
"Ocean County, New Jersey","576,567"
"Passaic County, New Jersey","501,226"
"Salem County, New Jersey","66,083"
"Somerset County, New Jersey","323,444"
"Sussex County, New Jersey","149,265"
"Union County, New Jersey","536,499"
"Warren County, New Jersey","108,692"
"Bernalillo County, New Mexico","662,564"
"Catron County, New Mexico","3,725"
"Chaves County, New Mexico","65,645"
"Cibola County, New Mexico","27,213"
"Colfax County, New Mexico","13,750"
"Curry County, New Mexico","48,376"
"De Baca County, New Mexico","2,022"
"Doña Ana County, New Mexico","209,233"
"Eddy County, New Mexico","53,829"
"Grant County, New Mexico","29,514"
"Guadalupe County, New Mexico","4,687"
"Harding County, New Mexico",695
"Hidalgo County, New Mexico","4,894"
"Lea County, New Mexico","64,727"
"Lincoln County, New Mexico","20,497"
"Los Alamos County, New Mexico","17,950"
"Luna County, New Mexico","25,095"
"McKinley County, New Mexico","71,492"
"Mora County, New Mexico","4,881"
"Otero County, New Mexico","63,797"
"Quay County, New Mexico","9,041"
"Rio Arriba County, New Mexico","40,246"
"Roosevelt County, New Mexico","19,846"
"Sandoval County, New Mexico","131,561"
"San Juan County, New Mexico","130,044"
"San Miguel County, New Mexico","29,393"
"Santa Fe County, New Mexico","144,170"
"Sierra County, New Mexico","11,988"
"Socorro County, New Mexico","17,866"
"Taos County, New Mexico","32,937"
"Torrance County, New Mexico","16,383"
"Union County, New Mexico","4,549"
"Valencia County, New Mexico","76,569"
"Albany County, New York","304,204"
"Allegany County, New York","48,946"
"Bronx County, New York","1,385,108"
"Broome County, New York","200,600"
"Cattaraugus County, New York","80,317"
"Cayuga County, New York","80,026"
"Chautauqua County, New York","134,905"
"Chemung County, New York","88,830"
"Chenango County, New York","50,477"
"Clinton County, New York","82,128"
"Columbia County, New York","63,096"
"Cortland County, New York","49,336"
"Delaware County, New York","47,980"
"Dutchess County, New York","297,488"
"Erie County, New York","919,040"
"Essex County, New York","39,370"
"Franklin County, New York","51,599"
"Fulton County, New York","55,531"
"Genesee County, New York","60,079"
"Greene County, New York","49,221"
"Hamilton County, New York","4,836"
"Herkimer County, New York","64,519"
"Jefferson County, New York","116,229"
"Kings County, New York","2,504,700"
"Lewis County, New York","27,087"
"Livingston County, New York","65,393"
"Madison County, New York","73,442"
"Monroe County, New York","744,344"
"Montgomery County, New York","50,219"
"Nassau County, New York","1,339,532"
"New York County, New York","1,585,873"
"Niagara County, New York","216,469"
"Oneida County, New York","234,878"
"Onondaga County, New York","467,026"
"Ontario County, New York","107,931"
"Orange County, New York","372,813"
"Orleans County, New York","42,883"
"Oswego County, New York","122,109"
"Otsego County, New York","62,259"
"Putnam County, New York","99,710"
"Queens County, New York","2,230,722"
"Rensselaer County, New York","159,429"
"Richmond County, New York","468,730"
"Rockland County, New York","311,687"
"St. Lawrence County, New York","111,944"
"Saratoga County, New York","219,607"
"Schenectady County, New York","154,727"
"Schoharie County, New York","32,749"
"Schuyler County, New York","18,343"
"Seneca County, New York","35,251"
"Steuben County, New York","98,990"
"Suffolk County, New York","1,493,350"
"Sullivan County, New York","77,547"
"Tioga County, New York","51,125"
"Tompkins County, New York","101,564"
"Ulster County, New York","182,493"
"Warren County, New York","65,707"
"Washington County, New York","63,216"
"Wayne County, New York","93,772"
"Westchester County, New York","949,113"
"Wyoming County, New York","42,155"
"Yates County, New York","25,348"
"Alamance County, North Carolina","151,131"
"Alexander County, North Carolina","37,198"
"Alleghany County, North Carolina","11,155"
"Anson County, North Carolina","26,948"
"Ashe County, North Carolina","27,281"
"Avery County, North Carolina","17,797"
"Beaufort County, North Carolina","47,759"
"Bertie County, North Carolina","21,282"
"Bladen County, North Carolina","35,190"
"Brunswick County, North Carolina","107,431"
"Buncombe County, North Carolina","238,318"
"Burke County, North Carolina","90,912"
"Cabarrus County, North Carolina","178,011"
"Caldwell County, North Carolina","83,029"
"Camden County, North Carolina","9,980"
"Carteret County, North Carolina","66,469"
"Caswell County, North Carolina","23,719"
"Catawba County, North Carolina","154,358"
"Chatham County, North Carolina","63,505"
"Cherokee County, North Carolina","27,444"
"Chowan County, North Carolina","14,793"
"Clay County, North Carolina","10,587"
"Cleveland County, North Carolina","98,078"
"Columbus County, North Carolina","58,098"
"Craven County, North Carolina","103,505"
"Cumberland County, North Carolina","319,431"
"Currituck County, North Carolina","23,547"
"Dare County, North Carolina","33,920"
"Davidson County, North Carolina","162,878"
"Davie County, North Carolina","41,240"
"Duplin County, North Carolina","58,505"
"Durham County, North Carolina","267,587"
"Edgecombe County, North Carolina","56,552"
"Forsyth County, North Carolina","350,670"
"Franklin County, North Carolina","60,619"
"Gaston County, North Carolina","206,086"
"Gates County, North Carolina","12,197"
"Graham County, North Carolina","8,861"
"Granville County, North Carolina","59,916"
"Greene County, North Carolina","21,362"
"Guilford County, North Carolina","488,406"
"Halifax County, North Carolina","54,691"
"Harnett County, North Carolina","114,678"
"Haywood County, North Carolina","59,036"
"Henderson County, North Carolina","106,740"
"Hertford County, North Carolina","24,669"
"Hoke County, North Carolina","46,952"
"Hyde County, North Carolina","5,810"
"Iredell County, North Carolina","159,437"
"Jackson County, North Carolina","40,271"
"Johnston County, North Carolina","168,878"
"Jones County, North Carolina","10,153"
"Lee County, North Carolina","57,866"
"Lenoir County, North Carolina","59,495"
"Lincoln County, North Carolina","78,265"
"McDowell County, North Carolina","44,996"
"Macon County, North Carolina","33,922"
"Madison County, North Carolina","20,764"
"Martin County, North Carolina","24,505"
"Mecklenburg County, North Carolina","919,628"
"Mitchell County, North Carolina","15,579"
"Montgomery County, North Carolina","27,798"
"Moore County, North Carolina","88,247"
"Nash County, North Carolina","95,840"
"New Hanover County, North Carolina","202,667"
"Northampton County, North Carolina","22,099"
"Onslow County, North Carolina","177,772"
"Orange County, North Carolina","133,801"
"Pamlico County, North Carolina","13,144"
"Pasquotank County, North Carolina","40,661"
"Pender County, North Carolina","52,217"
"Perquimans County, North Carolina","13,453"
"Person County, North Carolina","39,464"
"Pitt County, North Carolina","168,148"
"Polk County, North Carolina","20,510"
"Randolph County, North Carolina","141,752"
"Richmond County, North Carolina","46,639"
"Robeson County, North Carolina","134,168"
"Rockingham County, North Carolina","93,643"
"Rowan County, North Carolina","138,428"
"Rutherford County, North Carolina","67,810"
"Sampson County, North Carolina","63,431"
"Scotland County, North Carolina","36,157"
"Stanly County, North Carolina","60,585"
"Stokes County, North Carolina","47,401"
"Surry County, North Carolina","73,673"
"Swain County, North Carolina","13,981"
"Transylvania County, North Carolina","33,090"
"Tyrrell County, North Carolina","4,407"
"Union County, North Carolina","201,292"
"Vance County, North Carolina","45,422"
"Wake County, North Carolina","900,993"
"Warren County, North Carolina","20,972"
"Washington County, North Carolina","13,228"
"Watauga County, North Carolina","51,079"
"Wayne County, North Carolina","122,623"
"Wilkes County, North Carolina","69,340"
"Wilson County, North Carolina","81,234"
"Yadkin County, North Carolina","38,406"
"Yancey County, North Carolina","17,818"
"Adams County, North Dakota","2,343"
"Barnes County, North Dakota","11,066"
"Benson County, North Dakota","6,660"
"Billings County, North Dakota",783
"Bottineau County, North Dakota","6,429"
"Bowman County, North Dakota","3,151"
"Burke County, North Dakota","1,968"
"Burleigh County, North Dakota","81,308"
"Cass County, North Dakota","149,778"
"Cavalier County, North Dakota","3,993"
"Dickey County, North Dakota","5,289"
"Divide County, North Dakota","2,071"
"Dunn County, North Dakota","3,536"
"Eddy County, North Dakota","2,385"
"Emmons County, North Dakota","3,550"
"Foster County, North Dakota","3,343"
"Golden Valley County, North Dakota","1,680"
"Grand Forks County, North Dakota","66,861"
"Grant County, North Dakota","2,394"
"Griggs County, North Dakota","2,420"
"Hettinger County, North Dakota","2,477"
"Kidder County, North Dakota","2,435"
"LaMoure County, North Dakota","4,139"
"Logan County, North Dakota","1,990"
"McHenry County, North Dakota","5,395"
"McIntosh County, North Dakota","2,809"
"McKenzie County, North Dakota","6,360"
"McLean County, North Dakota","8,962"
"Mercer County, North Dakota","8,424"
"Morton County, North Dakota","27,471"
"Mountrail County, North Dakota","7,673"
"Nelson County, North Dakota","3,126"
"Oliver County, North Dakota","1,846"
"Pembina County, North Dakota","7,413"
"Pierce County, North Dakota","4,357"
"Ramsey County, North Dakota","11,451"
"Ransom County, North Dakota","5,457"
"Renville County, North Dakota","2,470"
"Richland County, North Dakota","16,321"
"Rolette County, North Dakota","13,937"
"Sargent County, North Dakota","3,829"
"Sheridan County, North Dakota","1,321"
"Sioux County, North Dakota","4,153"
"Slope County, North Dakota",727
"Stark County, North Dakota","24,199"
"Steele County, North Dakota","1,975"
"Stutsman County, North Dakota","21,100"
"Towner County, North Dakota","2,246"
"Traill County, North Dakota","8,121"
"Walsh County, North Dakota","11,119"
"Ward County, North Dakota","61,675"
"Wells County, North Dakota","4,207"
"Williams County, North Dakota","22,398"
"Adams County, Ohio","28,550"
"Allen County, Ohio","106,331"
"Ashland County, Ohio","53,139"
"Ashtabula County, Ohio","101,497"
"Athens County, Ohio","64,757"
"Auglaize County, Ohio","45,949"
"Belmont County, Ohio","70,400"
"Brown County, Ohio","44,846"
"Butler County, Ohio","368,130"
"Carroll County, Ohio","28,836"
"Champaign County, Ohio","40,097"
"Clark County, Ohio","138,333"
"Clermont County, Ohio","197,363"
"Clinton County, Ohio","42,040"
"Columbiana County, Ohio","107,841"
"Coshocton County, Ohio","36,901"
"Crawford County, Ohio","43,784"
"Cuyahoga County, Ohio","1,280,122"
"Darke County, Ohio","52,959"
"Defiance County, Ohio","39,037"
"Delaware County, Ohio","174,214"
"Erie County, Ohio","77,079"
"Fairfield County, Ohio","146,156"
"Fayette County, Ohio","29,030"
"Franklin County, Ohio","1,163,414"
"Fulton County, Ohio","42,698"
"Gallia County, Ohio","30,934"
"Geauga County, Ohio","93,389"
"Greene County, Ohio","161,573"
"Guernsey County, Ohio","40,087"
"Hamilton County, Ohio","802,374"
"Hancock County, Ohio","74,782"
"Hardin County, Ohio","32,058"
"Harrison County, Ohio","15,864"
"Henry County, Ohio","28,215"
"Highland County, Ohio","43,589"
"Hocking County, Ohio","29,380"
"Holmes County, Ohio","42,366"
"Huron County, Ohio","59,626"
"Jackson County, Ohio","33,225"
"Jefferson County, Ohio","69,709"
"Knox County, Ohio","60,921"
"Lake County, Ohio","230,041"
"Lawrence County, Ohio","62,450"
"Licking County, Ohio","166,492"
"Logan County, Ohio","45,858"
"Lorain County, Ohio","301,356"
"Lucas County, Ohio","441,815"
"Madison County, Ohio","43,435"
"Mahoning County, Ohio","238,823"
"Marion County, Ohio","66,501"
"Medina County, Ohio","172,332"
"Meigs County, Ohio","23,770"
"Mercer County, Ohio","40,814"
"Miami County, Ohio","102,506"
"Monroe County, Ohio","14,642"
"Montgomery County, Ohio","535,153"
"Morgan County, Ohio","15,054"
"Morrow County, Ohio","34,827"
"Muskingum County, Ohio","86,074"
"Noble County, Ohio","14,645"
"Ottawa County, Ohio","41,428"
"Paulding County, Ohio","19,614"
"Perry County, Ohio","36,058"
"Pickaway County, Ohio","55,698"
"Pike County, Ohio","28,709"
"Portage County, Ohio","161,419"
"Preble County, Ohio","42,270"
"Putnam County, Ohio","34,499"
"Richland County, Ohio","124,475"
"Ross County, Ohio","78,064"
"Sandusky County, Ohio","60,944"
"Scioto County, Ohio","79,499"
"Seneca County, Ohio","56,745"
"Shelby County, Ohio","49,423"
"Stark County, Ohio","375,586"
"Summit County, Ohio","541,781"
"Trumbull County, Ohio","210,312"
"Tuscarawas County, Ohio","92,582"
"Union County, Ohio","52,300"
"Van Wert County, Ohio","28,744"
"Vinton County, Ohio","13,435"
"Warren County, Ohio","212,693"
"Washington County, Ohio","61,778"
"Wayne County, Ohio","114,520"
"Williams County, Ohio","37,642"
"Wood County, Ohio","125,488"
"Wyandot County, Ohio","22,615"
"Adair County, Oklahoma","22,683"
"Alfalfa County, Oklahoma","5,642"
"Atoka County, Oklahoma","14,182"
"Beaver County, Oklahoma","5,636"
"Beckham County, Oklahoma","22,119"
"Blaine County, Oklahoma","11,943"
"Bryan County, Oklahoma","42,416"
"Caddo County, Oklahoma","29,600"
"Canadian County, Oklahoma","115,541"
"Carter County, Oklahoma","47,557"
"Cherokee County, Oklahoma","46,987"
"Choctaw County, Oklahoma","15,205"
"Cimarron County, Oklahoma","2,475"
"Cleveland County, Oklahoma","255,755"
"Coal County, Oklahoma","5,925"
"Comanche County, Oklahoma","124,098"
"Cotton County, Oklahoma","6,193"
"Craig County, Oklahoma","15,029"
"Creek County, Oklahoma","69,967"
"Custer County, Oklahoma","27,469"
"Delaware County, Oklahoma","41,487"
"Dewey County, Oklahoma","4,810"
"Ellis County, Oklahoma","4,151"
"Garfield County, Oklahoma","60,580"
"Garvin County, Oklahoma","27,576"
"Grady County, Oklahoma","52,431"
"Grant County, Oklahoma","4,527"
"Greer County, Oklahoma","6,239"
"Harmon County, Oklahoma","2,922"
"Harper County, Oklahoma","3,685"
"Haskell County, Oklahoma","12,769"
"Hughes County, Oklahoma","14,003"
"Jackson County, Oklahoma","26,446"
"Jefferson County, Oklahoma","6,472"
"Johnston County, Oklahoma","10,957"
"Kay County, Oklahoma","46,562"
"Kingfisher County, Oklahoma","15,034"
"Kiowa County, Oklahoma","9,446"
"Latimer County, Oklahoma","11,154"
"Le Flore County, Oklahoma","50,384"
"Lincoln County, Oklahoma","34,273"
"Logan County, Oklahoma","41,848"
"Love County, Oklahoma","9,423"
"McClain County, Oklahoma","34,506"
"McCurtain County, Oklahoma","33,151"
"McIntosh County, Oklahoma","20,252"
"Major County, Oklahoma","7,527"
"Marshall County, Oklahoma","15,840"
"Mayes County, Oklahoma","41,259"
"Murray County, Oklahoma","13,488"
"Muskogee County, Oklahoma","70,990"
"Noble County, Oklahoma","11,561"
"Nowata County, Oklahoma","10,536"
"Okfuskee County, Oklahoma","12,191"
"Oklahoma County, Oklahoma","718,633"
"Okmulgee County, Oklahoma","40,069"
"Osage County, Oklahoma","47,472"
"Ottawa County, Oklahoma","31,848"
"Pawnee County, Oklahoma","16,577"
"Payne County, Oklahoma","77,350"
"Pittsburg County, Oklahoma","45,837"
"Pontotoc County, Oklahoma","37,492"
"Pottawatomie County, Oklahoma","69,442"
"Pushmataha County, Oklahoma","11,572"
"Roger Mills County, Oklahoma","3,647"
"Rogers County, Oklahoma","86,905"
"Seminole County, Oklahoma","25,482"
"Sequoyah County, Oklahoma","42,391"
"Stephens County, Oklahoma","45,048"
"Texas County, Oklahoma","20,640"
"Tillman County, Oklahoma","7,992"
"Tulsa County, Oklahoma","603,403"
"Wagoner County, Oklahoma","73,085"
"Washington County, Oklahoma","50,976"
"Washita County, Oklahoma","11,629"
"Woods County, Oklahoma","8,878"
"Woodward County, Oklahoma","20,081"
"Baker County, Oregon","16,134"
"Benton County, Oregon","85,579"
"Clackamas County, Oregon","375,992"
"Clatsop County, Oregon","37,039"
"Columbia County, Oregon","49,351"
"Coos County, Oregon","63,043"
"Crook County, Oregon","20,978"
"Curry County, Oregon","22,364"
"Deschutes County, Oregon","157,733"
"Douglas County, Oregon","107,667"
"Gilliam County, Oregon","1,871"
"Grant County, Oregon","7,445"
"Harney County, Oregon","7,422"
"Hood River County, Oregon","22,346"
"Jackson County, Oregon","203,206"
"Jefferson County, Oregon","21,720"
"Josephine County, Oregon","82,713"
"Klamath County, Oregon","66,380"
"Lake County, Oregon","7,895"
"Lane County, Oregon","351,715"
"Lincoln County, Oregon","46,034"
"Linn County, Oregon","116,672"
"Malheur County, Oregon","31,313"
"Marion County, Oregon","315,335"
"Morrow County, Oregon","11,173"
"Multnomah County, Oregon","735,334"
"Polk County, Oregon","75,403"
"Sherman County, Oregon","1,765"
"Tillamook County, Oregon","25,250"
"Umatilla County, Oregon","75,889"
"Union County, Oregon","25,748"
"Wallowa County, Oregon","7,008"
"Wasco County, Oregon","25,213"
"Washington County, Oregon","529,710"
"Wheeler County, Oregon","1,441"
"Yamhill County, Oregon","99,193"
"Adams County, Pennsylvania","101,407"
"Allegheny County, Pennsylvania","1,223,348"
"Armstrong County, Pennsylvania","68,941"
"Beaver County, Pennsylvania","170,539"
"Bedford County, Pennsylvania","49,762"
"Berks County, Pennsylvania","411,442"
"Blair County, Pennsylvania","127,089"
"Bradford County, Pennsylvania","62,622"
"Bucks County, Pennsylvania","625,249"
"Butler County, Pennsylvania","183,862"
"Cambria County, Pennsylvania","143,679"
"Cameron County, Pennsylvania","5,085"
"Carbon County, Pennsylvania","65,249"
"Centre County, Pennsylvania","153,990"
"Chester County, Pennsylvania","498,886"
"Clarion County, Pennsylvania","39,988"
"Clearfield County, Pennsylvania","81,642"
"Clinton County, Pennsylvania","39,238"
"Columbia County, Pennsylvania","67,295"
"Crawford County, Pennsylvania","88,765"
"Cumberland County, Pennsylvania","235,406"
"Dauphin County, Pennsylvania","268,100"
"Delaware County, Pennsylvania","558,979"
"Elk County, Pennsylvania","31,946"
"Erie County, Pennsylvania","280,566"
"Fayette County, Pennsylvania","136,606"
"Forest County, Pennsylvania","7,716"
"Franklin County, Pennsylvania","149,618"
"Fulton County, Pennsylvania","14,845"
"Greene County, Pennsylvania","38,686"
"Huntingdon County, Pennsylvania","45,913"
"Indiana County, Pennsylvania","88,880"
"Jefferson County, Pennsylvania","45,200"
"Juniata County, Pennsylvania","24,636"
"Lackawanna County, Pennsylvania","214,437"
"Lancaster County, Pennsylvania","519,445"
"Lawrence County, Pennsylvania","91,108"
"Lebanon County, Pennsylvania","133,568"
"Lehigh County, Pennsylvania","349,497"
"Luzerne County, Pennsylvania","320,918"
"Lycoming County, Pennsylvania","116,111"
"McKean County, Pennsylvania","43,450"
"Mercer County, Pennsylvania","116,638"
"Mifflin County, Pennsylvania","46,682"
"Monroe County, Pennsylvania","169,842"
"Montgomery County, Pennsylvania","799,874"
"Montour County, Pennsylvania","18,267"
"Northampton County, Pennsylvania","297,735"
"Northumberland County, Pennsylvania","94,528"
"Perry County, Pennsylvania","45,969"
"Philadelphia County, Pennsylvania","1,526,006"
"Pike County, Pennsylvania","57,369"
"Potter County, Pennsylvania","17,457"
"Schuylkill County, Pennsylvania","148,289"
"Snyder County, Pennsylvania","39,702"
"Somerset County, Pennsylvania","77,742"
"Sullivan County, Pennsylvania","6,428"
"Susquehanna County, Pennsylvania","43,356"
"Tioga County, Pennsylvania","41,981"
"Union County, Pennsylvania","44,947"
"Venango County, Pennsylvania","54,984"
"Warren County, Pennsylvania","41,815"
"Washington County, Pennsylvania","207,820"
"Wayne County, Pennsylvania","52,822"
"Westmoreland County, Pennsylvania","365,169"
"Wyoming County, Pennsylvania","28,276"
"York County, Pennsylvania","434,972"
"Bristol County, Rhode Island","49,875"
"Kent County, Rhode Island","166,158"
"Newport County, Rhode Island","82,888"
"Providence County, Rhode Island","626,667"
"Washington County, Rhode Island","126,979"
"Abbeville County, South Carolina","25,417"
"Aiken County, South Carolina","160,099"
"Allendale County, South Carolina","10,419"
"Anderson County, South Carolina","187,126"
"Bamberg County, South Carolina","15,987"
"Barnwell County, South Carolina","22,621"
"Beaufort County, South Carolina","162,233"
"Berkeley County, South Carolina","177,843"
"Calhoun County, South Carolina","15,175"
"Charleston County, South Carolina","350,209"
"Cherokee County, South Carolina","55,342"
"Chester County, South Carolina","33,140"
"Chesterfield County, South Carolina","46,734"
"Clarendon County, South Carolina","34,971"
"Colleton County, South Carolina","38,892"
"Darlington County, South Carolina","68,681"
"Dillon County, South Carolina","32,062"
"Dorchester County, South Carolina","136,555"
"Edgefield County, South Carolina","26,985"
"Fairfield County, South Carolina","23,956"
"Florence County, South Carolina","136,885"
"Georgetown County, South Carolina","60,158"
"Greenville County, South Carolina","451,225"
"Greenwood County, South Carolina","69,661"
"Hampton County, South Carolina","21,090"
"Horry County, South Carolina","269,291"
"Jasper County, South Carolina","24,777"
"Kershaw County, South Carolina","61,697"
"Lancaster County, South Carolina","76,652"
"Laurens County, South Carolina","66,537"
"Lee County, South Carolina","19,220"
"Lexington County, South Carolina","262,391"
"McCormick County, South Carolina","10,233"
"Marion County, South Carolina","33,062"
"Marlboro County, South Carolina","28,933"
"Newberry County, South Carolina","37,508"
"Oconee County, South Carolina","74,273"
"Orangeburg County, South Carolina","92,501"
"Pickens County, South Carolina","119,224"
"Richland County, South Carolina","384,504"
"Saluda County, South Carolina","19,875"
"Spartanburg County, South Carolina","284,307"
"Sumter County, South Carolina","107,456"
"Union County, South Carolina","28,961"
"Williamsburg County, South Carolina","34,423"
"York County, South Carolina","226,073"
"Aurora County, South Dakota","2,710"
"Beadle County, South Dakota","17,398"
"Bennett County, South Dakota","3,431"
"Bon Homme County, South Dakota","7,070"
"Brookings County, South Dakota","31,965"
"Brown County, South Dakota","36,531"
"Brule County, South Dakota","5,255"
"Buffalo County, South Dakota","1,912"
"Butte County, South Dakota","10,110"
"Campbell County, South Dakota","1,466"
"Charles Mix County, South Dakota","9,129"
"Clark County, South Dakota","3,691"
"Clay County, South Dakota","13,864"
"Codington County, South Dakota","27,227"
"Corson County, South Dakota","4,050"
"Custer County, South Dakota","8,216"
"Davison County, South Dakota","19,504"
"Day County, South Dakota","5,710"
"Deuel County, South Dakota","4,364"
"Dewey County, South Dakota","5,301"
"Douglas County, South Dakota","3,002"
"Edmunds County, South Dakota","4,071"
"Fall River County, South Dakota","7,094"
"Faulk County, South Dakota","2,364"
"Grant County, South Dakota","7,356"
"Gregory County, South Dakota","4,271"
"Haakon County, South Dakota","1,937"
"Hamlin County, South Dakota","5,903"
"Hand County, South Dakota","3,431"
"Hanson County, South Dakota","3,331"
"Harding County, South Dakota","1,255"
"Hughes County, South Dakota","17,022"
"Hutchinson County, South Dakota","7,343"
